Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Executada Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
2025-06-29T16:20:57.365937700;ACC010;RENT3;1;7840;7840;7840;25.10;196784.00;196784.00;196784.00;TRADER538
2025-06-29T16:20:57.365937700;ACC006;BBDC4;1;6082;6082;6082;27.76;168836.32;168836.32;168836.32;TRADER975
2025-06-29T16:20:57.365937700;ACC007;RENT3;2;8155;8155;8155;23.90;194904.50;194904.50;194904.50;TRADER621
2025-06-29T16:20:57.365937700;ACC008;ABEV3;2;3638;3638;3638;13.01;47330.38;47330.38;47330.38;TRADER80
2025-06-29T16:20:57.365937700;ACC008;BBAS3;2;3916;3916;3916;18.75;73425.00;73425.00;73425.00;TRADER811
2025-06-29T16:20:57.365937700;ACC009;ABEV3;1;5465;5465;5465;24.66;134766.90;134766.90;134766.90;TRADER438
2025-06-29T16:20:57.365937700;ACC006;RADL3;2;3818;3818;3818;23.91;91288.38;91288.38;91288.38;TRADER873
2025-06-29T16:20:57.365937700;ACC002;BBDC4;2;8106;8106;8106;13.55;109836.30;109836.30;109836.30;TRADER930
2025-06-29T16:20:57.365937700;ACC005;PETR4;1;5560;5560;5560;28.62;159127.20;159127.20;159127.20;TRADER355
2025-06-29T16:20:57.365937700;ACC008;RADL3;1;5305;5305;5305;26.53;140741.65;140741.65;140741.65;TRADER785
2025-06-29T16:20:57.365937700;ACC009;RENT3;2;9105;9105;9105;17.57;159974.85;159974.85;159974.85;TRADER992
2025-06-29T16:20:57.365937700;ACC007;SUZB3;1;3950;3950;3950;22.70;89665.00;89665.00;89665.00;TRADER347
2025-06-29T16:20:57.365937700;ACC006;SUZB3;2;3342;3342;3342;20.83;69613.86;69613.86;69613.86;TRADER749
2025-06-29T16:20:57.365937700;ACC006;ITUB4;2;2720;2720;2720;10.65;28968.00;28968.00;28968.00;TRADER627
2025-06-29T16:20:57.365937700;ACC006;VALE3;2;8470;8470;8470;10.41;88172.70;88172.70;88172.70;TRADER293
2025-06-29T16:20:57.365937700;ACC010;ITUB4;1;5547;5547;5547;15.14;83981.58;83981.58;83981.58;TRADER778
2025-06-29T16:20:57.365937700;ACC002;RADL3;2;3437;3437;3437;11.58;39800.46;39800.46;39800.46;TRADER713
2025-06-29T16:20:57.365937700;ACC003;VALE3;2;3193;3193;3193;23.34;74524.62;74524.62;74524.62;TRADER951
2025-06-29T16:20:57.365937700;ACC004;PETR4;2;2770;2770;2770;15.12;41882.40;41882.40;41882.40;TRADER588
2025-06-29T16:20:57.365937700;ACC010;PETR4;2;2044;2044;2044;14.38;29392.72;29392.72;29392.72;TRADER620
2025-06-29T16:20:57.365937700;ACC008;BBDC4;1;2124;2124;2124;22.68;48172.32;48172.32;48172.32;TRADER637
2025-06-29T16:20:57.365937700;ACC005;ABEV3;1;5859;5859;5859;29.59;173367.81;173367.81;173367.81;TRADER978
2025-06-29T16:20:57.365937700;ACC002;VALE3;1;5755;5755;5755;14.34;82526.70;82526.70;82526.70;TRADER128
2025-06-29T16:20:57.365937700;ACC007;RENT3;1;3344;3344;3344;10.37;34677.28;34677.28;34677.28;TRADER444
2025-06-29T16:20:57.365937700;ACC008;ITUB4;1;2953;2953;2953;23.64;69808.92;69808.92;69808.92;TRADER382
2025-06-29T16:20:57.365937700;ACC010;ITUB4;1;9542;9542;9542;18.74;178817.08;178817.08;178817.08;TRADER987
2025-06-29T16:20:57.365937700;ACC003;SUZB3;1;7051;7051;7051;18.86;132981.86;132981.86;132981.86;TRADER563
2025-06-29T16:20:57.365937700;ACC005;PETR4;2;7022;7022;7022;24.73;173654.06;173654.06;173654.06;TRADER715
2025-06-29T16:20:57.365937700;ACC008;WEGE3;1;7434;7434;7434;24.15;179531.10;179531.10;179531.10;TRADER191
2025-06-29T16:20:57.365937700;ACC003;BBDC4;1;9019;9019;9019;22.70;204731.30;204731.30;204731.30;TRADER318
2025-06-29T16:20:57.365937700;ACC006;RENT3;1;9303;9303;9303;12.36;114985.08;114985.08;114985.08;TRADER713
2025-06-29T16:20:57.365937700;ACC004;RADL3;2;2238;2238;2238;13.58;30392.04;30392.04;30392.04;TRADER676
2025-06-29T16:20:57.365937700;ACC009;BBDC4;2;3552;3552;3552;28.08;99740.16;99740.16;99740.16;TRADER197
2025-06-29T16:20:57.365937700;ACC003;ITUB4;2;8927;8927;8927;18.75;167381.25;167381.25;167381.25;TRADER182
2025-06-29T16:20:57.365937700;ACC005;RENT3;1;4172;4172;4172;21.39;89239.08;89239.08;89239.08;TRADER817
2025-06-29T16:20:57.365937700;ACC006;WEGE3;2;2730;2730;2730;13.65;37264.50;37264.50;37264.50;TRADER136
2025-06-29T16:20:57.365937700;ACC008;RENT3;2;5347;5347;5347;27.25;145705.75;145705.75;145705.75;TRADER645
2025-06-29T16:20:57.365937700;ACC003;BBAS3;2;6762;6762;6762;25.00;169050.00;169050.00;169050.00;TRADER961
2025-06-29T16:20:57.365937700;ACC002;RADL3;2;2610;2610;2610;20.63;53844.30;53844.30;53844.30;TRADER345
2025-06-29T16:20:57.365937700;ACC002;VALE3;1;2574;2574;2574;12.27;31582.98;31582.98;31582.98;TRADER367
2025-06-29T16:20:57.365937700;ACC002;ITUB4;1;2593;2593;2593;29.50;76493.50;76493.50;76493.50;TRADER412
2025-06-29T16:20:57.365937700;ACC002;ITUB4;2;9586;9586;9586;18.61;178395.46;178395.46;178395.46;TRADER917
2025-06-29T16:20:57.365937700;ACC003;WEGE3;1;2707;2707;2707;19.15;51839.05;51839.05;51839.05;TRADER637
2025-06-29T16:20:57.365937700;ACC009;BBDC4;2;5706;5706;5706;15.54;88671.24;88671.24;88671.24;TRADER543
2025-06-29T16:20:57.365937700;ACC008;ABEV3;1;5585;5585;5585;23.67;132196.95;132196.95;132196.95;TRADER211
2025-06-29T16:20:57.365937700;ACC004;SUZB3;1;8879;8879;8879;20.50;182019.50;182019.50;182019.50;TRADER105
2025-06-29T16:20:57.365937700;ACC003;WEGE3;2;6414;6414;6414;18.12;116221.68;116221.68;116221.68;TRADER460
2025-06-29T16:20:57.365937700;ACC007;BBDC4;1;7225;7225;7225;20.43;147606.75;147606.75;147606.75;TRADER390
2025-06-29T16:20:57.365937700;ACC005;RADL3;1;2645;2645;2645;22.58;59724.10;59724.10;59724.10;TRADER156
2025-06-29T16:20:57.365937700;ACC008;RENT3;1;7811;7811;7811;27.67;216130.37;216130.37;216130.37;TRADER63
2025-06-29T16:20:57.365937700;ACC005;ABEV3;1;6718;6718;6718;19.91;133755.38;133755.38;133755.38;TRADER375
2025-06-29T16:20:57.365937700;ACC002;WEGE3;2;2701;2701;2701;16.55;44701.55;44701.55;44701.55;TRADER499
2025-06-29T16:20:57.365937700;ACC006;RENT3;2;8924;8924;8924;16.80;149923.20;149923.20;149923.20;TRADER779
2025-06-29T16:20:57.365937700;ACC001;RENT3;1;5568;5568;5568;18.79;104622.72;104622.72;104622.72;TRADER677
2025-06-29T16:20:57.365937700;ACC005;VALE3;1;7064;7064;7064;11.52;81377.28;81377.28;81377.28;TRADER422
2025-06-29T16:20:57.365937700;ACC008;SUZB3;2;7810;7810;7810;13.78;107621.80;107621.80;107621.80;TRADER339
2025-06-29T16:20:57.365937700;ACC002;VALE3;1;4661;4661;4661;24.50;114194.50;114194.50;114194.50;TRADER92
2025-06-29T16:20:57.365937700;ACC007;BBAS3;2;6765;6765;6765;28.13;190299.45;190299.45;190299.45;TRADER283
2025-06-29T16:20:57.365937700;ACC007;BBAS3;1;3049;3049;3049;11.39;34728.11;34728.11;34728.11;TRADER169
2025-06-29T16:20:57.365937700;ACC007;RADL3;1;6541;6541;6541;14.17;92685.97;92685.97;92685.97;TRADER639
2025-06-29T16:20:57.365937700;ACC010;ITUB4;1;7968;7968;7968;17.61;140316.48;140316.48;140316.48;TRADER70
2025-06-29T16:20:57.373767500;ACC007;ABEV3;2;6719;6719;6719;18.32;123092.08;123092.08;123092.08;TRADER311
2025-06-29T16:20:57.373767500;ACC010;WEGE3;2;9148;9148;9148;11.86;108495.28;108495.28;108495.28;TRADER855
2025-06-29T16:20:57.373767500;ACC002;BBDC4;2;1032;1032;1032;25.66;26481.12;26481.12;26481.12;TRADER553
2025-06-29T16:20:57.373767500;ACC001;SUZB3;1;8215;8215;8215;19.79;162574.85;162574.85;162574.85;TRADER562
2025-06-29T16:20:57.373767500;ACC009;RENT3;2;3767;3767;3767;28.22;106304.74;106304.74;106304.74;TRADER893
2025-06-29T16:20:57.373767500;ACC005;RADL3;1;3842;3842;3842;13.16;50560.72;50560.72;50560.72;TRADER238
2025-06-29T16:20:57.373767500;ACC004;RADL3;1;5228;5228;5228;23.32;121916.96;121916.96;121916.96;TRADER246
2025-06-29T16:20:57.373767500;ACC006;RENT3;1;1162;1162;1162;27.86;32373.32;32373.32;32373.32;TRADER667
2025-06-29T16:20:57.373767500;ACC006;RENT3;2;1670;1670;1670;26.49;44238.30;44238.30;44238.30;TRADER963
2025-06-29T16:20:57.373767500;ACC002;RENT3;2;3515;3515;3515;27.64;97154.60;97154.60;97154.60;TRADER385
2025-06-29T16:20:57.373767500;ACC004;ITUB4;1;1690;1690;1690;28.61;48350.90;48350.90;48350.90;TRADER943
2025-06-29T16:20:57.373767500;ACC005;ABEV3;2;8632;8632;8632;12.58;108590.56;108590.56;108590.56;TRADER723
2025-06-29T16:20:57.373767500;ACC004;WEGE3;1;2786;2786;2786;15.26;42514.36;42514.36;42514.36;TRADER513
2025-06-29T16:20:57.373767500;ACC005;WEGE3;1;3827;3827;3827;12.39;47416.53;47416.53;47416.53;TRADER767
2025-06-29T16:20:57.373767500;ACC007;RENT3;1;3070;3070;3070;22.67;69596.90;69596.90;69596.90;TRADER849
2025-06-29T16:20:57.374775900;ACC005;WEGE3;2;6930;6930;6930;26.85;186070.50;186070.50;186070.50;TRADER174
2025-06-29T16:20:57.374775900;ACC009;WEGE3;2;8091;8091;8091;16.57;134067.87;134067.87;134067.87;TRADER93
2025-06-29T16:20:57.374775900;ACC001;RADL3;2;2360;2360;2360;27.42;64711.20;64711.20;64711.20;TRADER229
2025-06-29T16:20:57.374775900;ACC003;RADL3;1;3386;3386;3386;24.51;82990.86;82990.86;82990.86;TRADER708
2025-06-29T16:20:57.374775900;ACC005;SUZB3;1;2674;2674;2674;26.62;71181.88;71181.88;71181.88;TRADER862
2025-06-29T16:20:57.374775900;ACC009;BBAS3;2;7958;7958;7958;15.57;123906.06;123906.06;123906.06;TRADER957
2025-06-29T16:20:57.374775900;ACC004;SUZB3;1;7182;7182;7182;27.86;200090.52;200090.52;200090.52;TRADER1
2025-06-29T16:20:57.374775900;ACC001;WEGE3;1;1547;1547;1547;26.42;40871.74;40871.74;40871.74;TRADER152
2025-06-29T16:20:57.374775900;ACC005;SUZB3;2;3713;3713;3713;10.85;40286.05;40286.05;40286.05;TRADER483
2025-06-29T16:20:57.374775900;ACC004;ITUB4;1;9237;9237;9237;19.51;180213.87;180213.87;180213.87;TRADER238
2025-06-29T16:20:57.374775900;ACC007;BBDC4;2;9172;9172;9172;28.36;260117.92;260117.92;260117.92;TRADER706
2025-06-29T16:20:57.374775900;ACC010;ABEV3;2;7587;7587;7587;16.39;124350.93;124350.93;124350.93;TRADER555
2025-06-29T16:20:57.374775900;ACC001;RADL3;2;8798;8798;8798;17.89;157396.22;157396.22;157396.22;TRADER229
2025-06-29T16:20:57.374775900;ACC003;RADL3;2;4065;4065;4065;26.83;109063.95;109063.95;109063.95;TRADER113
2025-06-29T16:20:57.374775900;ACC008;WEGE3;2;5353;5353;5353;13.91;74460.23;74460.23;74460.23;TRADER433
2025-06-29T16:20:57.375776500;ACC009;BBAS3;1;5243;5243;5243;20.25;106170.75;106170.75;106170.75;TRADER190
2025-06-29T16:20:57.375776500;ACC002;RENT3;2;6434;6434;6434;15.89;102236.26;102236.26;102236.26;TRADER49
2025-06-29T16:20:57.375776500;ACC005;BBDC4;2;7541;7541;7541;13.13;99013.33;99013.33;99013.33;TRADER598
2025-06-29T16:20:57.375776500;ACC009;ITUB4;1;7712;7712;7712;23.97;184856.64;184856.64;184856.64;TRADER550
2025-06-29T16:20:57.375776500;ACC005;ITUB4;2;8675;8675;8675;16.59;143918.25;143918.25;143918.25;TRADER790
2025-06-29T16:20:57.375776500;ACC001;RADL3;1;3121;3121;3121;28.83;89978.43;89978.43;89978.43;TRADER133
2025-06-29T16:20:57.375776500;ACC003;RENT3;1;4793;4793;4793;23.99;114984.07;114984.07;114984.07;TRADER57
2025-06-29T16:20:57.375776500;ACC003;VALE3;1;1186;1186;1186;28.13;33362.18;33362.18;33362.18;TRADER449
2025-06-29T16:20:57.375776500;ACC001;BBAS3;1;8984;8984;8984;15.19;136466.96;136466.96;136466.96;TRADER32
2025-06-29T16:20:57.375776500;ACC009;WEGE3;1;3996;3996;3996;26.03;104015.88;104015.88;104015.88;TRADER712
2025-06-29T16:20:57.375776500;ACC002;SUZB3;2;7687;7687;7687;22.44;172496.28;172496.28;172496.28;TRADER593
2025-06-29T16:20:57.376608;ACC001;BBDC4;1;7770;7770;7770;16.55;128593.50;128593.50;128593.50;TRADER387
2025-06-29T16:20:57.376608;ACC004;ITUB4;2;2906;2906;2906;19.83;57625.98;57625.98;57625.98;TRADER301
2025-06-29T16:20:57.376608;ACC008;WEGE3;2;1529;1529;1529;16.88;25809.52;25809.52;25809.52;TRADER906
2025-06-29T16:20:57.376608;ACC008;ITUB4;1;6525;6525;6525;11.80;76995.00;76995.00;76995.00;TRADER192
2025-06-29T16:20:57.376608;ACC005;ITUB4;2;2787;2787;2787;23.34;65048.58;65048.58;65048.58;TRADER473
2025-06-29T16:20:57.376608;ACC010;BBAS3;2;7544;7544;7544;10.63;80192.72;80192.72;80192.72;TRADER869
2025-06-29T16:20:57.376608;ACC008;BBDC4;1;4164;4164;4164;29.93;124628.52;124628.52;124628.52;TRADER716
2025-06-29T16:20:57.376608;ACC002;BBAS3;1;3783;3783;3783;22.93;86744.19;86744.19;86744.19;TRADER493
2025-06-29T16:20:57.376608;ACC007;PETR4;1;7253;7253;7253;25.61;185749.33;185749.33;185749.33;TRADER84
2025-06-29T16:20:57.376608;ACC008;PETR4;2;2321;2321;2321;15.07;34977.47;34977.47;34977.47;TRADER407
2025-06-29T16:20:57.376608;ACC002;ABEV3;2;5056;5056;5056;12.45;62947.20;62947.20;62947.20;TRADER36
2025-06-29T16:20:57.376608;ACC009;RENT3;1;5448;5448;5448;26.64;145134.72;145134.72;145134.72;TRADER77
2025-06-29T16:20:57.376608;ACC005;RENT3;2;7294;7294;7294;24.64;179724.16;179724.16;179724.16;TRADER7
2025-06-29T16:20:57.377614800;ACC005;ITUB4;1;4177;4177;4177;16.28;68001.56;68001.56;68001.56;TRADER878
2025-06-29T16:20:57.377614800;ACC003;BBDC4;1;4846;4846;4846;18.42;89263.32;89263.32;89263.32;TRADER40
2025-06-29T16:20:57.377614800;ACC009;ABEV3;2;7957;7957;7957;24.24;192877.68;192877.68;192877.68;TRADER656
2025-06-29T16:20:57.377614800;ACC009;PETR4;2;1709;1709;1709;24.28;41494.52;41494.52;41494.52;TRADER678
2025-06-29T16:20:57.377614800;ACC009;PETR4;2;3309;3309;3309;27.81;92023.29;92023.29;92023.29;TRADER703
2025-06-29T16:20:57.377614800;ACC001;BBDC4;1;9383;9383;9383;23.93;224535.19;224535.19;224535.19;TRADER517
2025-06-29T16:20:57.377614800;ACC003;RENT3;2;8135;8135;8135;15.90;129346.50;129346.50;129346.50;TRADER456
2025-06-29T16:20:57.377614800;ACC006;VALE3;1;1024;1024;1024;18.06;18493.44;18493.44;18493.44;TRADER103
2025-06-29T16:20:57.377614800;ACC006;VALE3;2;8644;8644;8644;24.14;208666.16;208666.16;208666.16;TRADER181
2025-06-29T16:20:57.377614800;ACC005;PETR4;1;6764;6764;6764;15.23;103015.72;103015.72;103015.72;TRADER308
2025-06-29T16:20:57.377614800;ACC001;ITUB4;2;3651;3651;3651;22.96;83826.96;83826.96;83826.96;TRADER133
2025-06-29T16:20:57.377614800;ACC002;PETR4;2;3495;3495;3495;10.28;35928.60;35928.60;35928.60;TRADER840
2025-06-29T16:20:57.378615500;ACC001;VALE3;1;3466;3466;3466;13.56;46998.96;46998.96;46998.96;TRADER911
2025-06-29T16:20:57.378615500;ACC003;RENT3;2;6162;6162;6162;28.93;178266.66;178266.66;178266.66;TRADER665
2025-06-29T16:20:57.378615500;ACC005;ITUB4;2;6830;6830;6830;26.48;180858.40;180858.40;180858.40;TRADER901
2025-06-29T16:20:57.378615500;ACC003;PETR4;2;8505;8505;8505;26.52;225552.60;225552.60;225552.60;TRADER189
2025-06-29T16:20:57.378615500;ACC003;BBDC4;1;5379;5379;5379;24.06;129418.74;129418.74;129418.74;TRADER945
2025-06-29T16:20:57.378615500;ACC004;ABEV3;1;2244;2244;2244;21.81;48941.64;48941.64;48941.64;TRADER536
2025-06-29T16:20:57.378615500;ACC004;WEGE3;1;6922;6922;6922;12.69;87840.18;87840.18;87840.18;TRADER975
2025-06-29T16:20:57.378615500;ACC009;WEGE3;1;5619;5619;5619;27.63;155252.97;155252.97;155252.97;TRADER260
2025-06-29T16:20:57.378615500;ACC005;RADL3;1;4753;4753;4753;24.36;115783.08;115783.08;115783.08;TRADER14
2025-06-29T16:20:57.378615500;ACC009;ABEV3;1;7785;7785;7785;11.69;91006.65;91006.65;91006.65;TRADER213
2025-06-29T16:20:57.378615500;ACC002;ITUB4;2;3568;3568;3568;13.41;47846.88;47846.88;47846.88;TRADER558
2025-06-29T16:20:57.378615500;ACC009;PETR4;1;6048;6048;6048;22.85;138196.80;138196.80;138196.80;TRADER407
2025-06-29T16:20:57.378615500;ACC009;ITUB4;2;3395;3395;3395;21.11;71668.45;71668.45;71668.45;TRADER391
2025-06-29T16:20:57.378615500;ACC002;BBDC4;1;1205;1205;1205;15.36;18508.80;18508.80;18508.80;TRADER215
2025-06-29T16:20:57.378615500;ACC007;WEGE3;1;1937;1937;1937;24.91;48250.67;48250.67;48250.67;TRADER555
2025-06-29T16:20:57.378615500;ACC009;VALE3;1;3947;3947;3947;18.58;73335.26;73335.26;73335.26;TRADER789
2025-06-29T16:20:57.378615500;ACC010;BBAS3;1;6587;6587;6587;23.59;155387.33;155387.33;155387.33;TRADER180
2025-06-29T16:20:57.379613400;ACC009;ABEV3;1;6331;6331;6331;27.27;172646.37;172646.37;172646.37;TRADER945
2025-06-29T16:20:57.379613400;ACC001;PETR4;2;5037;5037;5037;16.63;83765.31;83765.31;83765.31;TRADER619
2025-06-29T16:20:57.379613400;ACC008;ITUB4;1;9050;9050;9050;27.92;252676.00;252676.00;252676.00;TRADER885
2025-06-29T16:20:57.379613400;ACC009;SUZB3;1;5931;5931;5931;19.78;117315.18;117315.18;117315.18;TRADER377
2025-06-29T16:20:57.379613400;ACC005;SUZB3;1;3008;3008;3008;26.57;79922.56;79922.56;79922.56;TRADER166
2025-06-29T16:20:57.379613400;ACC009;BBDC4;1;3286;3286;3286;26.87;88294.82;88294.82;88294.82;TRADER729
2025-06-29T16:20:57.379613400;ACC008;PETR4;2;5324;5324;5324;23.43;124741.32;124741.32;124741.32;TRADER727
2025-06-29T16:20:57.379613400;ACC001;ABEV3;2;2101;2101;2101;28.93;60781.93;60781.93;60781.93;TRADER243
2025-06-29T16:20:57.379613400;ACC008;RADL3;1;2428;2428;2428;12.37;30034.36;30034.36;30034.36;TRADER823
2025-06-29T16:20:57.379613400;ACC008;ITUB4;2;3513;3513;3513;27.00;94851.00;94851.00;94851.00;TRADER557
2025-06-29T16:20:57.379613400;ACC003;SUZB3;2;4187;4187;4187;24.70;103418.90;103418.90;103418.90;TRADER25
2025-06-29T16:20:57.379613400;ACC002;ITUB4;1;7036;7036;7036;27.86;196022.96;196022.96;196022.96;TRADER593
2025-06-29T16:20:57.379613400;ACC008;RADL3;1;7258;7258;7258;20.67;150022.86;150022.86;150022.86;TRADER883
2025-06-29T16:20:57.379613400;ACC010;ITUB4;1;9251;9251;9251;22.37;206944.87;206944.87;206944.87;TRADER89
2025-06-29T16:20:57.379613400;ACC008;RENT3;2;6347;6347;6347;18.09;114817.23;114817.23;114817.23;TRADER10
2025-06-29T16:20:57.379613400;ACC004;RENT3;2;4114;4114;4114;20.26;83349.64;83349.64;83349.64;TRADER711
2025-06-29T16:20:57.380613900;ACC005;ITUB4;2;5335;5335;5335;22.24;118650.40;118650.40;118650.40;TRADER995
2025-06-29T16:20:57.380613900;ACC009;PETR4;1;7244;7244;7244;13.65;98880.60;98880.60;98880.60;TRADER133
2025-06-29T16:20:57.380613900;ACC009;SUZB3;2;1681;1681;1681;25.86;43470.66;43470.66;43470.66;TRADER127
2025-06-29T16:20:57.380613900;ACC001;BBAS3;2;8647;8647;8647;23.64;204415.08;204415.08;204415.08;TRADER733
2025-06-29T16:20:57.380613900;ACC004;ITUB4;1;8215;8215;8215;11.39;93568.85;93568.85;93568.85;TRADER295
2025-06-29T16:20:57.380613900;ACC007;BBAS3;2;2411;2411;2411;27.20;65579.20;65579.20;65579.20;TRADER969
2025-06-29T16:20:57.380613900;ACC010;RENT3;2;6977;6977;6977;26.21;182867.17;182867.17;182867.17;TRADER232
2025-06-29T16:20:57.380613900;ACC003;WEGE3;2;9428;9428;9428;18.17;171306.76;171306.76;171306.76;TRADER238
2025-06-29T16:20:57.380613900;ACC006;WEGE3;1;7027;7027;7027;11.15;78351.05;78351.05;78351.05;TRADER385
2025-06-29T16:20:57.380613900;ACC002;RENT3;2;9702;9702;9702;11.43;110893.86;110893.86;110893.86;TRADER600
2025-06-29T16:20:57.380613900;ACC009;RENT3;2;8215;8215;8215;24.28;199460.20;199460.20;199460.20;TRADER942
2025-06-29T16:20:57.381614900;ACC001;BBDC4;1;8075;8075;8075;21.97;177407.75;177407.75;177407.75;TRADER627
2025-06-29T16:20:57.381614900;ACC008;PETR4;2;7519;7519;7519;13.44;101055.36;101055.36;101055.36;TRADER325
2025-06-29T16:20:57.381614900;ACC004;ABEV3;1;8067;8067;8067;24.86;200545.62;200545.62;200545.62;TRADER668
2025-06-29T16:20:57.381614900;ACC005;VALE3;1;6510;6510;6510;23.62;153766.20;153766.20;153766.20;TRADER883
2025-06-29T16:20:57.381614900;ACC007;RADL3;1;4460;4460;4460;18.90;84294.00;84294.00;84294.00;TRADER31
2025-06-29T16:20:57.381614900;ACC008;RADL3;1;1264;1264;1264;12.01;15180.64;15180.64;15180.64;TRADER891
2025-06-29T16:20:57.381614900;ACC010;RADL3;1;6855;6855;6855;11.90;81574.50;81574.50;81574.50;TRADER228
2025-06-29T16:20:57.381614900;ACC002;PETR4;1;6102;6102;6102;11.33;69135.66;69135.66;69135.66;TRADER949
2025-06-29T16:20:57.381614900;ACC007;RENT3;2;5077;5077;5077;28.56;144999.12;144999.12;144999.12;TRADER492
2025-06-29T16:20:57.381614900;ACC008;BBDC4;2;2731;2731;2731;23.68;64670.08;64670.08;64670.08;TRADER785
2025-06-29T16:20:57.381614900;ACC010;RADL3;2;4482;4482;4482;27.66;123972.12;123972.12;123972.12;TRADER611
2025-06-29T16:20:57.382276900;ACC007;BBDC4;2;4432;4432;4432;28.29;125381.28;125381.28;125381.28;TRADER425
2025-06-29T16:20:57.382276900;ACC005;VALE3;1;2182;2182;2182;24.41;53262.62;53262.62;53262.62;TRADER156
2025-06-29T16:20:57.382276900;ACC003;BBDC4;1;4929;4929;4929;27.78;136927.62;136927.62;136927.62;TRADER96
2025-06-29T16:20:57.382276900;ACC006;SUZB3;1;5654;5654;5654;22.01;124444.54;124444.54;124444.54;TRADER26
2025-06-29T16:20:57.382276900;ACC010;SUZB3;1;7556;7556;7556;28.27;213608.12;213608.12;213608.12;TRADER656
2025-06-29T16:20:57.382276900;ACC003;BBDC4;1;7119;7119;7119;28.21;200826.99;200826.99;200826.99;TRADER236
2025-06-29T16:20:57.382276900;ACC008;WEGE3;1;4359;4359;4359;16.08;70092.72;70092.72;70092.72;TRADER483
2025-06-29T16:20:57.382276900;ACC005;VALE3;1;4898;4898;4898;15.69;76849.62;76849.62;76849.62;TRADER198
2025-06-29T16:20:57.382276900;ACC008;VALE3;1;7651;7651;7651;19.14;146440.14;146440.14;146440.14;TRADER120
2025-06-29T16:20:57.382276900;ACC002;BBAS3;1;4127;4127;4127;10.37;42796.99;42796.99;42796.99;TRADER803
2025-06-29T16:20:57.382276900;ACC001;RENT3;2;1619;1619;1619;24.03;38904.57;38904.57;38904.57;TRADER166
2025-06-29T16:20:57.382276900;ACC003;ITUB4;1;8751;8751;8751;12.58;110087.58;110087.58;110087.58;TRADER29
2025-06-29T16:20:57.382276900;ACC004;BBAS3;2;5600;5600;5600;20.29;113624.00;113624.00;113624.00;TRADER626
2025-06-29T16:20:57.382276900;ACC008;ITUB4;2;2754;2754;2754;29.87;82261.98;82261.98;82261.98;TRADER767
2025-06-29T16:20:57.382276900;ACC009;SUZB3;2;1041;1041;1041;18.72;19487.52;19487.52;19487.52;TRADER538
2025-06-29T16:20:57.383333700;ACC008;PETR4;2;6166;6166;6166;19.86;122456.76;122456.76;122456.76;TRADER498
2025-06-29T16:20:57.383333700;ACC002;RENT3;2;8192;8192;8192;10.99;90030.08;90030.08;90030.08;TRADER979
2025-06-29T16:20:57.383554400;ACC001;SUZB3;2;3863;3863;3863;11.00;42493.00;42493.00;42493.00;TRADER423
2025-06-29T16:20:57.383554400;ACC005;BBAS3;1;9003;9003;9003;27.70;249383.10;249383.10;249383.10;TRADER682
2025-06-29T16:20:57.383554400;ACC006;ABEV3;2;2763;2763;2763;13.72;37908.36;37908.36;37908.36;TRADER153
2025-06-29T16:20:57.383554400;ACC005;RENT3;1;7402;7402;7402;12.05;89194.10;89194.10;89194.10;TRADER473
2025-06-29T16:20:57.383554400;ACC008;VALE3;2;1604;1604;1604;11.63;18654.52;18654.52;18654.52;TRADER805
2025-06-29T16:20:57.383554400;ACC010;RENT3;2;3983;3983;3983;14.91;59386.53;59386.53;59386.53;TRADER945
2025-06-29T16:20:57.383554400;ACC002;RADL3;2;6898;6898;6898;15.84;109264.32;109264.32;109264.32;TRADER732
2025-06-29T16:20:57.383554400;ACC007;WEGE3;2;5457;5457;5457;11.66;63628.62;63628.62;63628.62;TRADER924
2025-06-29T16:20:57.383554400;ACC005;VALE3;1;7264;7264;7264;27.92;202810.88;202810.88;202810.88;TRADER835
2025-06-29T16:20:57.383554400;ACC005;ITUB4;2;3042;3042;3042;12.88;39180.96;39180.96;39180.96;TRADER364
2025-06-29T16:20:57.383554400;ACC001;ABEV3;2;1205;1205;1205;25.57;30811.85;30811.85;30811.85;TRADER835
2025-06-29T16:20:57.383554400;ACC005;VALE3;2;9454;9454;9454;16.53;156274.62;156274.62;156274.62;TRADER246
2025-06-29T16:20:57.383554400;ACC009;PETR4;1;1036;1036;1036;29.70;30769.20;30769.20;30769.20;TRADER429
2025-06-29T16:20:57.383554400;ACC009;ITUB4;2;5003;5003;5003;12.36;61837.08;61837.08;61837.08;TRADER430
2025-06-29T16:20:57.383554400;ACC009;RADL3;2;7511;7511;7511;23.51;176583.61;176583.61;176583.61;TRADER754
